time,v, gamma, altitude, skin_temp
2.412000000000000171e+02,1.147699008712183058e+03,2.161334248517212675e+00,3.607344188018463319e+04,3.336870231175908543e+02
2.413000000000000114e+02,1.147470906290889161e+03,2.161284500673654740e+00,3.606636324962304934e+04,3.336894126503482312e+02
2.414000000000000057e+02,1.147242733149814057e+03,2.161235254220249313e+00,3.605927331052542286e+04,3.336918032054189212e+02
2.415000000000000000e+02,1.147014487838343030e+03,2.161186505511841549e+00,3.605217236609097745e+04,3.336941947719204791e+02
2.416000000000000227e+02,1.146786168916575434e+03,2.161138250975253250e+00,3.604506071574866655e+04,3.336965873391604873e+02
2.417000000000000171e+02,1.146557774955324930e+03,2.161090487109282421e+00,3.603793865515714424e+04,3.336989808966365558e+02
2.418000000000000114e+02,1.146329304536119253e+03,2.161043210484704158e+00,3.603080647620479431e+04,3.337013754340362084e+02
2.419000000000000057e+02,1.146100756251199982e+03,2.160996417744269760e+00,3.602366446700967936e+04,3.337037709412371100e+02
2.420000000000000000e+02,1.145872128703522776e+03,2.160950105602708060e+00,3.601651291191959172e+04,3.337061674083068965e+02
2.421000000000000227e+02,1.145643420506757820e+03,2.160904270846723652e+00,3.600935209151203162e+04,3.337085648255031174e+02
2.422000000000000171e+02,1.145414630285288695e+03,2.160858910334997773e+00,3.600218228259421448e+04,3.337109631832735204e+02
2.423000000000000114e+02,1.145185756674213508e+03,2.160814020998189200e+00,3.599500375820305635e+04,3.337133624722557101e+02
2.424000000000000057e+02,1.144956798319344216e+03,2.160769599838932464e+00,3.598781678760518116e+04,3.337157626832773758e+02
2.425000000000000000e+02,1.144727753877207306e+03,2.160725643931839635e+00,3.598062163629693532e+04,3.337181638073562340e+02
2.426000000000000227e+02,1.144498622015042656e+03,2.160682150423498094e+00,3.597341856600435858e+04,3.337205658356998583e+02
2.427000000000000171e+02,1.144269401410804448e+03,2.160639116532473647e+00,3.596620783468322770e+04,3.337229687597060206e+02
2.428000000000000114e+02,1.144040090753161621e+03,2.160596539549306971e+00,3.595898969651900552e+04,3.337253725709624632e+02
2.429000000000000057e+02,1.143810688741495824e+03,2.160554416836517166e+00,3.595176440192686277e+04,3.337277772612468993e+02
2.430000000000000000e+02,1.143581194085904144e+03,2.160512745828598202e+00,3.594453219755170721e+04,3.337301828225270128e+02
2.431000000000000227e+02,1.143351605507197064e+03,2.160471524032022472e+00,3.593729332626812538e+04,3.337325892469606288e+02
2.432000000000000171e+02,1.143121921736898912e+03,2.160430749025237240e+00,3.593004802718043356e+04,3.337349965268954293e+02
2.433000000000000114e+02,1.142892141517248547e+03,2.160390418458667749e+00,3.592279653562265594e+04,3.337374046548692377e+02
2.434000000000000057e+02,1.142662263601199129e+03,2.160350530054715890e+00,3.591553908315851731e+04,3.337398136236097912e+02
2.435000000000000000e+02,1.142432286752416985e+03,2.160311081607759753e+00,3.590827589758146496e+04,3.337422234260349683e+02
2.436000000000000227e+02,1.142202209745283199e+03,2.160272070984153636e+00,3.590100720291464677e+04,3.337446340552525044e+02
2.437000000000000171e+02,1.141972031364892928e+03,2.160233496122229369e+00,3.589373321941092581e+04,3.337470455045602193e+02
2.438000000000000114e+02,1.141741750407055179e+03,2.160195355032294984e+00,3.588645416355288035e+04,3.337494577674459606e+02
2.439000000000000057e+02,1.141511365678293259e+03,2.160157645796635162e+00,3.587917024805278197e+04,3.337518708375875462e+02
2.440000000000000000e+02,1.141280875995844099e+03,2.160120366569511674e+00,3.587188168185262475e+04,3.337542847088528788e+02
2.441000000000000227e+02,1.141050280187658927e+03,2.160083515577162938e+00,3.586458867012411793e+04,3.337566993752997746e+02
2.442000000000000171e+02,1.140819577092403506e+03,2.160047091117803131e+00,3.585729141426867136e+04,3.337591148311761344e+02
2.443000000000000114e+02,1.140588765559456988e+03,2.160011091561623964e+00,3.584999011191740283e+04,3.337615310709198297e+02
2.444000000000000057e+02,1.140357844448913283e+03,2.159975515350793351e+00,3.584268495693114528e+04,3.337639480891588164e+02
2.445000000000000000e+02,1.140126812631579469e+03,2.159940360999456299e+00,3.583537613940045412e+04,3.337663658807108504e+02
2.446000000000000227e+02,1.139895668988977150e+03,2.159905627093734015e+00,3.582806384564556356e+04,3.337687844405839996e+02
2.447000000000000171e+02,1.139664412413342689e+03,2.159871312291725243e+00,3.582074825821645936e+04,3.337712037639761888e+02
2.448000000000000114e+02,1.139433041807625386e+03,2.159837415323504040e+00,3.581342955589279154e+04,3.337736238462752567e+02
2.449000000000000057e+02,1.139201556085489301e+03,2.159803934991121999e+00,3.580610791368396167e+04,3.337760446830592400e+02
2.450000000000000000e+02,1.138969954171312338e+03,2.159770870168607360e+00,3.579878350282906467e+04,3.337784662700960894e+02
2.451000000000000227e+02,1.138738235000186478e+03,2.159738219801964565e+00,3.579145649079688155e+04,3.337808886033437830e+02
2.452000000000000171e+02,1.138506397517917776e+03,2.159705982909175148e+00,3.578412704128595215e+04,3.337833116789503265e+02
2.453000000000000114e+02,1.138274440681026590e+03,2.159674158580197290e+00,3.577679531422449509e+04,3.337857354932536396e+02
2.454000000000000057e+02,1.138042363456747125e+03,2.159642745976965816e+00,3.576946146577043692e+04,3.337881600427818398e+02
2.455000000000000000e+02,1.137810164823027435e+03,2.159611744333391758e+00,3.576212564831142663e+04,3.337905853242529588e+02
2.456000000000000227e+02,1.137577843768530101e+03,2.159581152955363681e+00,3.575478801046481385e+04,3.337930113345749419e+02
2.457000000000000171e+02,1.137345399292631555e+03,2.159550971220745463e+00,3.574744869707767793e+04,3.337954380708458189e+02
2.458000000000000114e+02,1.137112830405422528e+03,2.159521198579379408e+00,3.574010784922677703e+04,3.337978655303537607e+02
2.459000000000000057e+02,1.136880136127707374e+03,2.159491834553082690e+00,3.573276560421861359e+04,3.338002937105767955e+02
2.460000000000000000e+02,1.136647315491004747e+03,2.159462878735650904e+00,3.572542209558936884e+04,3.338027226091829789e+02
2.461000000000000227e+02,1.136414367537547378e+03,2.159434330792854517e+00,3.571807745310495375e+04,3.338051522240304507e+02
2.462000000000000171e+02,1.136181291320282298e+03,2.159406190462441977e+00,3.571073180276098719e+04,3.338075825531672081e+02
2.463000000000000114e+02,1.135948085902870389e+03,2.159378457554137931e+00,3.570338526678278868e+04,3.338100135948315028e+02
2.464000000000000057e+02,1.135714750359686377e+03,2.159351131949643676e+00,3.569603796362540743e+04,3.338124453474513871e+02
2.465000000000000000e+02,1.135481283775819520e+03,2.159324213602637155e+00,3.568869000797357148e+04,3.338148778096449973e+02
2.466000000000000227e+02,1.135247685247072695e+03,2.159297702538772956e+00,3.568134151074175315e+04,3.338173109802204976e+02
2.467000000000000171e+02,1.135013953879963537e+03,2.159271598855682317e+00,3.567399257907411084e+04,3.338197448581760796e+02
2.468000000000000114e+02,1.134780088791722619e+03,2.159245902722974009e+00,3.566664331634451810e+04,3.338221794426998486e+02
2.469000000000000057e+02,1.134546089110295952e+03,2.159220614382231673e+00,3.565929382215657824e+04,3.338246147331700513e+02
2.470000000000000000e+02,1.134311953974342487e+03,2.159195734147016932e+00,3.565194419234357338e+04,3.338270507291548483e+02
2.471000000000000227e+02,1.134077682533235929e+03,2.159171262402867608e+00,3.564459451896850805e+04,3.338294874304124846e+02
2.472000000000000171e+02,1.133843273947063608e+03,2.159147199607299061e+00,3.563724489032411657e+04,3.338319248368911190e+02
2.473000000000000114e+02,1.133608727386627379e+03,2.159123546289801521e+00,3.562989539093281201e+04,3.338343629487290514e+02
2.474000000000000057e+02,1.133374042033442720e+03,2.159100303051843639e+00,3.562254610154673719e+04,3.338368017662544958e+02
2.475000000000000000e+02,1.133139217079739637e+03,2.159077470566869827e+00,3.561519709914774285e+04,3.338392412899856936e+02
2.476000000000000227e+02,1.132904251728461759e+03,2.159055049580301144e+00,3.560784845694738033e+04,3.338416815206309138e+02
2.477000000000000171e+02,1.132669145193267013e+03,2.159033040909535739e+00,3.560050024438693072e+04,3.338441224590883962e+02
2.478000000000000114e+02,1.132433896698527406e+03,2.159011445443948407e+00,3.559315252713736118e+04,3.338465641064465217e+02
2.479000000000000057e+02,1.132198505479329242e+03,2.158990264144889704e+00,3.558580536709936132e+04,3.338490064639835282e+02
2.480000000000000000e+02,1.131962970781472222e+03,2.158969498045688162e+00,3.557845882240333594e+04,3.338514495331677381e+02
2.481000000000000227e+02,1.131727291861470803e+03,2.158949148251648076e+00,3.557111294740939047e+04,3.338538933156575013e+02
2.482000000000000171e+02,1.131491467986553289e+03,2.158929215940050383e+00,3.556376779270733823e+04,3.338563378133010815e+02
2.483000000000000114e+02,1.131255498434661831e+03,2.158909702360153560e+00,3.555642340511672228e+04,3.338587830281368838e+02
2.484000000000000057e+02,1.131019382494452884e+03,2.158890608833192282e+00,3.554907982768677175e+04,3.338612289623932270e+02
2.485000000000000000e+02,1.130783119465297204e+03,2.158871936752376985e+00,3.554173709969643824e+04,3.338636756184885144e+02
2.486000000000000227e+02,1.130546708657278941e+03,2.158853687582895642e+00,3.553439525665438123e+04,3.338661229990311199e+02
2.487000000000000171e+02,1.130310149391197001e+03,2.158835862861913757e+00,3.552705433029897540e+04,3.338685711068194450e+02
2.488000000000000114e+02,1.130073440998564138e+03,2.158818464198571263e+00,3.551971434859829606e+04,3.338710199448418621e+02
2.489000000000000057e+02,1.129836582821606953e+03,2.158801493273986960e+00,3.551237533575013367e+04,3.338734695162767707e+02
2.490000000000000000e+02,1.129599574213266351e+03,2.158784951841254518e+00,3.550503731218199391e+04,3.338759198244926552e+02
2.491000000000000227e+02,1.129362414537197083e+03,2.158768841725446030e+00,3.549770029455108306e+04,3.338783708730479134e+02
2.492000000000000171e+02,1.129125103167768430e+03,2.158753164823608461e+00,3.549036429574432259e+04,3.338808226656909710e+02
2.493000000000000114e+02,1.128887639490063520e+03,2.158737923104766754e+00,3.548302932487834187e+04,3.338832752063603380e+02
2.494000000000000057e+02,1.128650022899879332e+03,2.158723118609922498e+00,3.547569538729949272e+04,3.338857284991844949e+02
2.495000000000000000e+02,1.128412252803726915e+03,2.158708753452052598e+00,3.546836248458381306e+04,3.338881825484818933e+02
2.496000000000000227e+02,1.128174328618831851e+03,2.158694829816111938e+00,3.546103061453706323e+04,3.338906373587610119e+02
2.497000000000000171e+02,1.127936249773133341e+03,2.158681349959031603e+00,3.545369977119472605e+04,3.338930929347204142e+02
2.498000000000000114e+02,1.127698015705284888e+03,2.158668316209719773e+00,3.544636994482197770e+04,3.338955492812485204e+02
2.499000000000000057e+02,1.127459625864653844e+03,2.158655730969060382e+00,3.543904112191371678e+04,3.338980064034240058e+02
2.500000000000000000e+02,1.127221079711322091e+03,2.158643596709914902e+00,3.543171328519453527e+04,3.339004643065152891e+02
2.501000000000000227e+02,1.126982376716084900e+03,2.158631915977121007e+00,3.542438641361874761e+04,3.339029229959809300e+02
2.502000000000000171e+02,1.126743516360452304e+03,2.158620691387493018e+00,3.541706048237038340e+04,3.339053824774695727e+02
2.503000000000000114e+02,1.126504498136647953e+03,2.158609925629821902e+00,3.540973546286316559e+04,3.339078427568197185e+02
2.504000000000000057e+02,1.126265321547609801e+03,2.158599621464875717e+00,3.540241132274054689e+04,3.339103038400599530e+02
2.505000000000000000e+02,1.126025986106989649e+03,2.158589781725399170e+00,3.539508802587567334e+04,3.339127657334089463e+02
2.506000000000000227e+02,1.125786491339153599e+03,2.158580409316112725e+00,3.538776553237141343e+04,3.339152284432752253e+02
2.507000000000000171e+02,1.125546836779181831e+03,2.158571507213714380e+00,3.538044379856033629e+04,3.339176919762575153e+02
2.508000000000000114e+02,1.125307021972868142e+03,2.158563078466878338e+00,3.537312277700472623e+04,3.339201563391442846e+02
2.509000000000000057e+02,1.125067046476721316e+03,2.158555126196256335e+00,3.536580241649657546e+04,3.339226215389143704e+02
2.510000000000000000e+02,1.124826909857963074e+03,2.158547653594475424e+00,3.535848266205759137e+04,3.339250875827362961e+02
2.511000000000000227e+02,1.124586611694530347e+03,2.158540663926139747e+00,3.535116345493918197e+04,3.339275544779687266e+02
2.512000000000000171e+02,1.124346151575073009e+03,2.158534160527831425e+00,3.534384473262248503e+04,3.339300222321604110e+02
2.513000000000000114e+02,1.124105529098956140e+03,2.158528146808107451e+00,3.533652642881832435e+04,3.339324908530500124e+02
2.514000000000000057e+02,1.123864743876257990e+03,2.158522626247502352e+00,3.532920847346723895e+04,3.339349603485662215e+02
2.515000000000000000e+02,1.123623795527771335e+03,2.158517602398526858e+00,3.532189079273949756e+04,3.339374307268277562e+02
2.516000000000000227e+02,1.123382683685002803e+03,2.158513078885668790e+00,3.531457330903505499e+04,3.339399019961433623e+02
2.517000000000000171e+02,1.123141407990173320e+03,2.158509059405393060e+00,3.530725594098358852e+04,3.339423741650116995e+02
2.518000000000000114e+02,1.122899968096217663e+03,2.158505547726139895e+00,3.529993860344449058e+04,3.339448472421216252e+02
2.519000000000000057e+02,1.122658363666784908e+03,2.158502547688327500e+00,3.529262120750684699e+04,3.339473212363517973e+02
2.520000000000000000e+02,1.122416594376238208e+03,2.158500063204349839e+00,3.528530366048946598e+04,3.339497961567710718e+02
2.521000000000000227e+02,1.122174659909654110e+03,2.158498098258578413e+00,3.527798586594085646e+04,3.339522720126382183e+02
2.522000000000000171e+02,1.121932559962824598e+03,2.158496656907360478e+00,3.527066772363925702e+04,3.339547488134019773e+02
2.523000000000000114e+02,1.121690294242254140e+03,2.158495743279019941e+00,3.526334912959260691e+04,3.339572265687011736e+02
2.524000000000000057e+02,1.121447862465162643e+03,2.158495361573858684e+00,3.525602997603853146e+04,3.339597052883646029e+02
2.525000000000000000e+02,1.121205264359483181e+03,2.158495516064153907e+00,3.524871015144440753e+04,3.339621849824111450e+02
2.526000000000000227e+02,1.120962499663863127e+03,2.158496211094159900e+00,3.524138954050728353e+04,3.339646656610496507e+02
2.527000000000000171e+02,1.120719568127664388e+03,2.158497451080108043e+00,3.523406802415395214e+04,3.339671473346788844e+02
2.528000000000000114e+02,1.120476469510962488e+03,2.158499240510205031e+00,3.522674547954089940e+04,3.339696300138878087e+02
2.529000000000000057e+02,1.120233203584546800e+03,2.158501583944635982e+00,3.521942178005431197e+04,3.339721137094552432e+02
2.530000000000000000e+02,1.119989770129921226e+03,2.158504486015561330e+00,3.521209679531009897e+04,3.339745984323500352e+02
2.531000000000000227e+02,1.119746168939303743e+03,2.158507951427119043e+00,3.520477039115388470e+04,3.339770841937311729e+02
2.532000000000000171e+02,1.119502399815626177e+03,2.158511984955423291e+00,3.519744242966099409e+04,3.339795710049475019e+02
2.533000000000000114e+02,1.119258462572534199e+03,2.158516591448564892e+00,3.519011276913645997e+04,3.339820588775378951e+02
2.534000000000000057e+02,1.119014357034388468e+03,2.158521775826611311e+00,3.518278126411503763e+04,3.339845478232314235e+02
2.535000000000000000e+02,1.118770083036262577e+03,2.158527543081607103e+00,3.517544776536117570e+04,3.339870378539469016e+02
2.536000000000000227e+02,1.118525640423944878e+03,2.158533898277573027e+00,3.516811211986905255e+04,3.339895289817933985e+02
2.537000000000000171e+02,1.118281029053937573e+03,2.158540846550506931e+00,3.516077417086253990e+04,3.339920212190697839e+02
2.538000000000000114e+02,1.118036248793457162e+03,2.158548393108382424e+00,3.515343375779522466e+04,3.339945145782650684e+02
2.539000000000000057e+02,1.117791299520433995e+03,2.158556543231151092e+00,3.514609071635041619e+04,3.339970090720581766e+02
2.540000000000000000e+02,1.117546181123512497e+03,2.158565302270739839e+00,3.513874487844110990e+04,3.339995047133182311e+02
2.541000000000000227e+02,1.117300893502051167e+03,2.158574675651053099e+00,3.513139607221003826e+04,3.340020015151042116e+02
2.542000000000000171e+02,1.117055436566122580e+03,2.158584668867972400e+00,3.512404412202961976e+04,3.340044994906650686e+02
2.543000000000000114e+02,1.116809810236513840e+03,2.158595287489354142e+00,3.511668884850199538e+04,3.340069986534398936e+02
2.544000000000000057e+02,1.116564014444725217e+03,2.158606537155033145e+00,3.510933006845901400e+04,3.340094990170576921e+02
2.545000000000000000e+02,1.116318049132971737e+03,2.158618423576820433e+00,3.510196759496224695e+04,3.340120005953376108e+02
2.546000000000000227e+02,1.116071914254182502e+03,2.158630952538503234e+00,3.509460123730294436e+04,3.340145034022885966e+02
2.547000000000000171e+02,1.115825609772000234e+03,2.158644129895845865e+00,3.508723080100210791e+04,3.340170074521097945e+02
2.548000000000000114e+02,1.115579135660782185e+03,2.158657961576588846e+00,3.507985608781041083e+04,3.340195127591903201e+02
2.549000000000000057e+02,1.115332491905599227e+03,2.158672453580450235e+00,3.507247689570825605e+04,3.340220193381092599e+02
2.550000000000000000e+02,1.115085678502236988e+03,2.158687611979123400e+00,3.506509301890576171e+04,3.340245272036357278e+02
2.551000000000000227e+02,1.114838695457194262e+03,2.158703442916280135e+00,3.505770424784273928e+04,3.340270363707288084e+02
2.552000000000000171e+02,1.114591542787684602e+03,2.158719952607567105e+00,3.505031036918872996e+04,3.340295468545376707e+02
2.553000000000000114e+02,1.114344220521635634e+03,2.158737147340608953e+00,3.504291116584296833e+04,3.340320586704014545e+02
2.554000000000000057e+02,1.114096728697688604e+03,2.158755033475006080e+00,3.503550641693440411e+04,3.340345718338493839e+02
2.555000000000000000e+02,1.113849067365199062e+03,2.158773617442336423e+00,3.502809589782170224e+04,3.340370863606005400e+02
2.556000000000000227e+02,1.113601236584236858e+03,2.158792905746153679e+00,3.502067938009322825e+04,3.340396022665641453e+02
2.557000000000000171e+02,1.113353236425585465e+03,2.158812904961988632e+00,3.501325663156707742e+04,3.340421195678394497e+02
2.558000000000000114e+02,1.113105066970742882e+03,2.158833621737349162e+00,3.500582741629102384e+04,3.340446382807155601e+02
2.559000000000000057e+02,1.112856728311920961e+03,2.158855062791718904e+00,3.499839149454258586e+04,3.340471584216717247e+02
2.560000000000000000e+02,1.112608220552045395e+03,2.158877234916559029e+00,3.499094862282896793e+04,3.340496800073772192e+02
2.561000000000000227e+02,1.112359543804756413e+03,2.158900144975306468e+00,3.498349855388708238e+04,3.340522030546912902e+02
2.561999999999999886e+02,1.112110698194408087e+03,2.158923799903375684e+00,3.497604103668358584e+04,3.340547275806630978e+02
2.563000000000000114e+02,1.111861683856068339e+03,2.158948206708157347e+00,3.496857581641479192e+04,3.340572536025320005e+02
2.564000000000000341e+02,1.111612500935519620e+03,2.158973372469019214e+00,3.496110263450677303e+04,3.340597811377272137e+02
2.565000000000000000e+02,1.111363149589258228e+03,2.158999304337304803e+00,3.495362122861529497e+04,3.340623102038680940e+02
2.566000000000000227e+02,1.111113629984494082e+03,2.159026009536334723e+00,3.494613133262581687e+04,3.340648408187638552e+02
2.566999999999999886e+02,1.110863942299152313e+03,2.159053495361407116e+00,3.493863267665353487e+04,3.340673730004138520e+02
2.568000000000000114e+02,1.110614086721870990e+03,2.159081769179795440e+00,3.493112498704333120e+04,3.340699067670074101e+02
2.569000000000000341e+02,1.110364063452002938e+03,2.159110838430750690e+00,3.492360798636981053e+04,3.340724421369238257e+02
2.570000000000000000e+02,1.110113872699614603e+03,2.159140710625500059e+00,3.491608139343729999e+04,3.340749791287325365e+02
2.571000000000000227e+02,1.109863514685486734e+03,2.159171393347247392e+00,3.490854492327980552e+04,3.340775177611927802e+02
2.571999999999999886e+02,1.109612989641114382e+03,2.159202894251174065e+00,3.490099828716107731e+04,3.340800580532539925e+02
2.573000000000000114e+02,1.109362297458823150e+03,2.159235200832664958e+00,3.489344197351315233e+04,3.340825999717498576e+02
2.574000000000000341e+02,1.109111431478463601e+03,2.159267964745537505e+00,3.488588950676853710e+04,3.340851426147837060e+02
2.575000000000000000e+02,1.108860387151108625e+03,2.159301060428260310e+00,3.487834598192291742e+04,3.340876856553284711e+02
2.576000000000000227e+02,1.108609161957771448e+03,2.159334491782103793e+00,3.487081151697886526e+04,3.340902291009216469e+02
2.576999999999999886e+02,1.108357753405871108e+03,2.159368262658772242e+00,3.486328622899844049e+04,3.340927729589820956e+02
2.578000000000000114e+02,1.108106159029232458e+03,2.159402376860403372e+00,3.485577023410309630e+04,3.340953172368101605e+02
2.579000000000000341e+02,1.107854376388085484e+03,2.159436838139566550e+00,3.484826364747375192e+04,3.340978619415877233e+02
2.580000000000000000e+02,1.107602403069066668e+03,2.159471650199266790e+00,3.484076658335074899e+04,3.341004070803780337e+02
2.581000000000000227e+02,1.107350236685217396e+03,2.159506816692939868e+00,3.483327915503386612e+04,3.341029526601259363e+02
2.581999999999999886e+02,1.107097874875984871e+03,2.159542341224457207e+00,3.482580147488232615e+04,3.341054986876577004e+02
2.583000000000000114e+02,1.106845315307221881e+03,2.159578227348121438e+00,3.481833365431478887e+04,3.341080451696809632e+02
2.584000000000000341e+02,1.106592555671187483e+03,2.159614478568669949e+00,3.481087580380934378e+04,3.341105921127850706e+02
2.585000000000000000e+02,1.106339593686545641e+03,2.159651098341272224e+00,3.480342803290352458e+04,3.341131395234405659e+02
2.586000000000000227e+02,1.106086427098366357e+03,2.159688090071532063e+00,3.479599045019428740e+04,3.341156874079997010e+02
2.586999999999999886e+02,1.105833053678124998e+03,2.159725457115485359e+00,3.478856316333806171e+04,3.341182357726960390e+02
2.588000000000000114e+02,1.105579471223702967e+03,2.159763202779602764e+00,3.478114627905066300e+04,3.341207846236447381e+02
2.589000000000000341e+02,1.105325677559386804e+03,2.159801330320787027e+00,3.477373990310738736e+04,3.341233339668423241e+02
2.590000000000000000e+02,1.105071670535869316e+03,2.159839842946373878e+00,3.476634414034294605e+04,3.341258838081668046e+02
2.591000000000000227e+02,1.104817448030248215e+03,2.159878743814133806e+00,3.475895909465149452e+04,3.341284341533777820e+02
2.591999999999999886e+02,1.104563007946027938e+03,2.159918036032268951e+00,3.475158486898661795e+04,3.341309850081162267e+02
2.593000000000000114e+02,1.104308348213117370e+03,2.159957722659415769e+00,3.474422156536134571e+04,3.341335363779045338e+02
2.594000000000000341e+02,1.104053466787831667e+03,2.159997806704643697e+00,3.473686928484814416e+04,3.341360882681466933e+02
2.595000000000000000e+02,1.103798361652891799e+03,2.160038291127454713e+00,3.472952812757891661e+04,3.341386406841280632e+02
2.596000000000000227e+02,1.103543030817423869e+03,2.160079178837785552e+00,3.472219819274498877e+04,3.341411936310156534e+02
2.596999999999999886e+02,1.103287472316960020e+03,2.160120472696004601e+00,3.471487957859715971e+04,3.341437471138576711e+02
2.598000000000000114e+02,1.103031684213437984e+03,2.160162175512914118e+00,3.470757238244562177e+04,3.341463011375839756e+02
2.599000000000000341e+02,1.102775664595201079e+03,2.160204290049750675e+00,3.470027670066003338e+04,3.341488557070059073e+02
2.600000000000000000e+02,1.102519411576998436e+03,2.160246819018182496e+00,3.469299262866948266e+04,3.341514108268162317e+02
2.601000000000000227e+02,1.102262923299984323e+03,2.160289765080311675e+00,3.468572026096248737e+04,3.341539665015891956e+02
2.601999999999999886e+02,1.102006197931719271e+03,2.160333130848673733e+00,3.467845969108701684e+04,3.341565227357805270e+02
2.603000000000000114e+02,1.101749233666169175e+03,2.160376918886237618e+00,3.467121101165046275e+04,3.341590795337273789e+02
2.604000000000000341e+02,1.101492028723705289e+03,2.160421131706404374e+00,3.466397431431966106e+04,3.341616368996484425e+02
2.605000000000000000e+02,1.101234581351105589e+03,2.160465771773010246e+00,3.465674968982089194e+04,3.341641948376438336e+02
2.606000000000000227e+02,1.100976889821552277e+03,2.160510841500323131e+00,3.464953722793985071e+04,3.341667533516951494e+02
2.606999999999999886e+02,1.100718952434634048e+03,2.160556343253044798e+00,3.464233701752169873e+04,3.341693124456655823e+02
2.608000000000000114e+02,1.100460767516345186e+03,2.160602279346309995e+00,3.463514914647101250e+04,3.341718721232995222e+02
2.609000000000000341e+02,1.100202333419085335e+03,2.160648652045686902e+00,3.462797370175180549e+04,3.341744323882231242e+02
2.610000000000000000e+02,1.099943648521660180e+03,2.160695463567177121e+00,3.462081076938754995e+04,3.341769932439438548e+02
2.611000000000000227e+02,1.099684711229280765e+03,2.160742716077215242e+00,3.461366043446113326e+04,3.341795546938507186e+02
2.611999999999999886e+02,1.099425519973563951e+03,2.160790411692669721e+00,3.460652278111488704e+04,3.341821167412140881e+02
2.613000000000000114e+02,1.099166073212531728e+03,2.160838552480841113e+00,3.459939789255057985e+04,3.341846793891859306e+02
2.614000000000000341e+02,1.098906369430612585e+03,2.160887140459464284e+00,3.459228585102941724e+04,3.341872426407996386e+02
2.615000000000000000e+02,1.098646407138640370e+03,2.160936177596707086e+00,3.458518673787204898e+04,3.341898064989700856e+02
2.616000000000000227e+02,1.098386184873854063e+03,2.160985665811169909e+00,3.457810063345854724e+04,3.341923709664935700e+02
2.616999999999999886e+02,1.098125701199899140e+03,2.161035606971887457e+00,3.457102761722843570e+04,3.341949360460479852e+02
2.618000000000000114e+02,1.097864954706825529e+03,2.161086002898326974e+00,3.456396776768066047e+04,3.341975017401925356e+02
2.619000000000000341e+02,1.097603944011090107e+03,2.161136855360389575e+00,3.455692116237361915e+04,3.342000680513680209e+02
2.620000000000000000e+02,1.097342667755555112e+03,2.161188166078408912e+00,3.454988787792513904e+04,3.342026349818966651e+02
2.621000000000000227e+02,1.097081124609487233e+03,2.161239936723152510e+00,3.454286799001249165e+04,3.342052025339821739e+02
2.621999999999999886e+02,1.096819313268560791e+03,2.161292168915820877e+00,3.453586157337237091e+04,3.342077707097097345e+02
2.623000000000000114e+02,1.096557232454853875e+03,2.161344864228047946e+00,3.452886870180091501e+04,3.342103395110460156e+02
2.624000000000000341e+02,1.096294880916851525e+03,2.161398024181900190e+00,3.452188944815371360e+04,3.342129089398390533e+02
2.625000000000000000e+02,1.096032257429443689e+03,2.161451650249878398e+00,3.451492388434577151e+04,3.342154789978185363e+02
2.626000000000000227e+02,1.095769360793926353e+03,2.161505743854915895e+00,3.450797208135153778e+04,3.342180496865955206e+02
2.626999999999999886e+02,1.095506189838001092e+03,2.161560306370379880e+00,3.450103410920490569e+04,3.342206210076624870e+02
2.628000000000000114e+02,1.095242743415775067e+03,2.161615339120069645e+00,3.449411003699919092e+04,3.342231929623935116e+02
2.629000000000000341e+02,1.094979020407760800e+03,2.161670843378219242e+00,3.448719993288716796e+04,3.342257655520440949e+02
2.630000000000000000e+02,1.094715019720877308e+03,2.161726820369495261e+00,3.448030386408104096e+04,3.342283387777511621e+02
2.631000000000000227e+02,1.094450740288448060e+03,2.161783271268996831e+00,3.447342189685242192e+04,3.342309126405331199e+02
2.631999999999999886e+02,1.094186181070203247e+03,2.161840197202257841e+00,3.446655409653241077e+04,3.342334871412899133e+02
2.633000000000000114e+02,1.093921341052278194e+03,2.161897599245243828e+00,3.445970052751150070e+04,3.342360622808029120e+02
2.634000000000000341e+02,1.093656219247213812e+03,2.161955478424355537e+00,3.445286125323964370e+04,3.342386380597350239e+02
2.635000000000000000e+02,1.093390814693957054e+03,2.162013835716424470e+00,3.444603633622623602e+04,3.342412144786304680e+02
2.636000000000000227e+02,1.093125126457860006e+03,2.162072672048717781e+00,3.443922583804008173e+04,3.342437915379151718e+02
2.636999999999999886e+02,1.092859153630680794e+03,2.162131988298934715e+00,3.443242981930945098e+04,3.342463692378962605e+02
2.638000000000000114e+02,1.092592895330583133e+03,2.162191785295207502e+00,3.442564833972202905e+04,3.342489475787625679e+02
2.639000000000000341e+02,1.092326350702136324e+03,2.162252063816102243e+00,3.441888145802496001e+04,3.342515265605843524e+02
2.640000000000000000e+02,1.092059518916315483e+03,2.162312824590618021e+00,3.441212923202481034e+04,3.342541061833131835e+02
2.641000000000000227e+02,1.091792399170500858e+03,2.162374068298187346e+00,3.440539171858759073e+04,3.342566864467823393e+02
2.641999999999999886e+02,1.091524990688478965e+03,2.162435795568675712e+00,3.439866897363874159e+04,3.342592673507064092e+02
2.643000000000000114e+02,1.091257292720441455e+03,2.162498006982382037e+00,3.439196105216314027e+04,3.342618488946814637e+02
2.644000000000000341e+02,1.090989304542986019e+03,2.162560703070038670e+00,3.438526800820510834e+04,3.342644310781851686e+02
